編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
1301,違章罰鍰案件移送退案或撤回件數,財政局,高雄市政府,財政局,,2,0,6,違章罰鍰案件移送退案或撤回件數,
1302,違章罰鍰案件移送退案或撤回金額,財政局,高雄市政府,財政局,,2,0,6,違章罰鍰案件移送退案或撤回金額,
1303,各項稅捐徵課費用,財政局,高雄市政府,財政局,,2,4,6,各項稅捐徵課費用,
1304,各項稅捐徵課成本,財政局,高雄市政府,財政局,,2,1,8,各項稅捐徵課成本,
1305,高雄市稅捐稽徵處歲出預算數,財政局,高雄市政府,財政局,,2,0,8,高雄市稅捐稽徵處歲出預算數,
1306,高雄市稅捐稽徵處歲出決算數,財政局,高雄市政府,財政局,,2,1,10,高雄市稅捐稽徵處歲出決算數,
1307,全功能服務櫃台辦理件數,財政局,高雄市政府,財政局,,2,0,9,全功能服務櫃台辦理件數,
1308,地價稅減免課稅地價,財政局,高雄市政府,財政局,,2,2,14,地價稅減免課稅地價,
1309,土地增值稅移轉筆數-按稅率別,財政局,高雄市政府,財政局,,2,2,8,土地增值稅移轉筆數-按稅率別,
1310,土地增值稅移轉面積-按稅率別,財政局,高雄市政府,財政局,,2,3,10,土地增值稅移轉面積-按稅率別,
1311,土地增值稅移轉現值-按稅率別,財政局,高雄市政府,財政局,,2,2,10,土地增值稅移轉現值-按稅率別,
1312,土地增值稅調整後原規定地價或前次移轉現值-按稅率別,財政局,高雄市政府,財政局,,2,3,10,土地增值稅調整後原規定地價或前次移轉現值-按稅率別,
1313,土地增值稅改良土地費用-按稅率別,財政局,高雄市政府,財政局,,2,2,9,土地增值稅改良土地費用-按稅率別,
1314,土地增值稅漲價總數額-按稅率別,財政局,高雄市政府,財政局,,2,3,9,土地增值稅漲價總數額-按稅率別,
1315,土地增值稅查定稅額-按稅率別,財政局,高雄市政府,財政局,,2,2,9,土地增值稅查定稅額-按稅率別,
1316,土地增值稅增繳地價稅抵繳稅額-按稅率別,財政局,高雄市政府,財政局,,2,2,7,土地增值稅增繳地價稅抵繳稅額-按稅率別,
1317,土地增值稅減徵稅額-按稅率別,財政局,高雄市政府,財政局,,2,2,8,土地增值稅減徵稅額-按稅率別,
1318,土地增值稅應納稅額-按稅率別,財政局,高雄市政府,財政局,,2,2,9,土地增值稅應納稅額-按稅率別,
1319,土地增值稅移轉筆數-按移轉原因別,財政局,高雄市政府,財政局,,2,4,12,土地增值稅移轉筆數-按移轉原因別,
1320,土地增值稅移轉面積-按移轉原因別,財政局,高雄市政府,財政局,,2,2,8,土地增值稅移轉面積-按移轉原因別,
1321,土地增值稅移轉現值-按移轉原因別,財政局,高雄市政府,財政局,,2,2,8,土地增值稅移轉現值-按移轉原因別,
1322,土地增值稅調整後原規定地價或前次移轉現值-按移轉原因別,財政局,高雄市政府,財政局,,2,3,9,土地增值稅調整後原規定地價或前次移轉現值-按移轉原因別,
1323,土地增值稅改良土地費用-按移轉原因別,財政局,高雄市政府,財政局,,2,2,8,土地增值稅改良土地費用-按移轉原因別,
1324,土地增值稅漲價總數額-按移轉原因別,財政局,高雄市政府,財政局,,2,3,8,土地增值稅漲價總數額-按移轉原因別,
1325,土地增值稅查定稅額-按移轉原因別,財政局,高雄市政府,財政局,,2,2,7,土地增值稅查定稅額-按移轉原因別,
1326,土地增值稅增繳地價稅抵繳稅額-按移轉原因別,財政局,高雄市政府,財政局,,2,2,9,土地增值稅增繳地價稅抵繳稅額-按移轉原因別,
1327,土地增值稅減徵稅額-按移轉原因別,財政局,高雄市政府,財政局,,2,3,7,土地增值稅減徵稅額-按移轉原因別,
1328,土地增值稅應納稅額-按移轉原因別,財政局,高雄市政府,財政局,,2,2,8,土地增值稅應納稅額-按移轉原因別,
1329,房屋稅應稅戶數-按公私有別、構造別及使用別,財政局,高雄市政府,財政局,,2,2,9,房屋稅應稅戶數-按公私有別、構造別及使用別,
1330,房屋稅應稅面積-按公私有別、構造別及使用別,財政局,高雄市政府,財政局,,2,2,10,房屋稅應稅面積-按公私有別、構造別及使用別,
1331,房屋稅應稅現值-按公私有別、構造別及使用別,財政局,高雄市政府,財政局,,2,3,11,房屋稅應稅現值-按公私有別、構造別及使用別,
1332,房屋稅免稅戶數-按公私有別及構造別,財政局,高雄市政府,財政局,,2,2,7,房屋稅免稅戶數-按公私有別及構造別,
1333,房屋稅免稅面積-按公私有別及構造別,財政局,高雄市政府,財政局,,2,4,12,房屋稅免稅面積-按公私有別及構造別,
1334,房屋稅免稅現值-按公私有別及構造別,財政局,高雄市政府,財政局,,2,1,9,房屋稅免稅現值-按公私有別及構造別,
1335,使用牌照稅稽徵件數-按車種別,財政局,高雄市政府,財政局,,2,4,14,使用牌照稅稽徵件數-按車種別,
1336,使用牌照稅實徵淨額-按車種別,財政局,高雄市政府,財政局,,2,5,10,使用牌照稅實徵淨額-按車種別,
1337,契稅查定件數-按契別,財政局,高雄市政府,財政局,,2,2,8,契稅查定件數-按契別,
1338,契稅查定契價-按契別,財政局,高雄市政府,財政局,,2,1,11,契稅查定契價-按契別,
1339,高雄款公車式小黃服務計畫-修,交通局,高雄市政府,交通局,,1,1,10,高雄款公車式小黃服務計畫,
1340,高雄市計程車共乘費率表(彙整),交通局,高雄市政府,交通局,,1,1,6,高雄市計程車共乘費率表(彙整),
1341,高雄市TB接觸者X光免部分負擔醫院,衛生局,高雄市政府,衛生局,,1,12,25,機構名稱、住址、電話,
1342,高雄市消防分隊駐地位置圖,消防局,高雄市政府,消防局,,1,17,79,"分隊名稱,X座標,Y座標,",
1343,電話服務品質及禮貌測試統計,研究發展考核委員會,高雄市政府,研究發展考核委員會,,8,9,20,105年度電話服務品質及禮貌測試實施計畫,
1344,旗山區寺廟資料,旗山區公所,高雄市政府,旗山區公所,,1,4,19,旗山區寺廟資料,
1345,寺廟教會名冊,民政局,高雄市政府,民政局,,3,24,96,編號、寺廟名稱、主祀神佛像、場所縣市、場所區域、場所地址、組織型態、聯絡電話、負責人、宗教別、建別、登記證字號等資料,
1346,寺廟名冊,三民區公所,高雄市政府,三民區公所,,1,11,36,寺廟名冊,
1347,大寮區各里鄰長通訊錄,大寮區公所,高雄市政府,大寮區公所,,2,18,35,大寮區各里鄰長名冊,
1348,高雄市政府文化局-各館訊息,文化局,高雄市政府,文化局,,1,14,95,高雄市政府文化局-各館訊息,
1349,高雄市民有零售市場,經濟發展局,高雄市政府,經濟發展局,,1,6,50,"行政區,市場名稱,市場地址,電話,",
1350,高雄觀光工廠名單,經濟發展局,高雄市政府,經濟發展局,,1,26,124,"序號,廠家名稱,簡介,地址,",
1351,高雄市田寮區公所106年度施政計畫,田寮區公所,高雄市政府,田寮區公所,,1,4,9,高雄市田寮區公所106年度施政計畫,
1352,田寮高138道路拓寬工程徵收計畫書圖,工務局,高雄市政府,工務局,,1,18,51,田寮高138道路拓寬工程徵收計畫書圖,
1353,高雄市田寮區里民防災卡,田寮區公所,高雄市政府,田寮區公所,,1,10,31,本區各里里民防災資料,
1354,高雄市田寮區避難收容處所名冊,田寮區公所,高雄市政府,田寮區公所,,1,9,13,高雄市田寮區避難收容處所名冊,
1355,身障輔具相關表格,田寮區公所,高雄市政府,田寮區公所,,8,15,8,new輔具補助新申請表,
1356,弱勢家庭醫療、看護費用補助相關表格,田寮區公所,高雄市政府,田寮區公所,,12,18,7,申請表,
1357,社福常用表單,田寮區公所,高雄市政府,田寮區公所,,10,24,13,各項補助申復書,
1358,高雄市仁武區登革熱防治宣導說明會辦理時間表,仁武區公所,高雄市政府,仁武區公所,,1,8,15,登革熱防治觀念,
1359,田寮區公所資料盤點表,田寮區公所,高雄市政府,田寮區公所,,1,12,20,田寮區公所資料盤點表,
1360,高雄市10大易肇事路口肇因分析表,警察局,高雄市政府,警察局,,1,9,49,路口、原因,
1361,高雄市10大易肇事路段肇因分析表,警察局,高雄市政府,警察局,,1,24,83,路段、肇因,
1362,高雄市「城鎮風貌型塑整體規畫」計畫總表,都市發展局,高雄市政府,都市發展局,,1,28,75,計畫名稱、核定計畫總經費、執行機關,
1363,樹德科技大學共乘費率表,交通局,高雄市政府,交通局,,1,4,6,樹德科技大學共乘費率表,
1364,輔英科技大學共乘費率表,交通局,高雄市政府,交通局,,1,1,6,輔英科技大學共乘費率表,
1365,正修科技大學共乘費率表,交通局,高雄市政府,交通局,,1,1,10,正修科技大學共乘費率表,
1366,高雄市違反道路交通管理事件,警察局,高雄市政府,警察局,,1,16,52,案件數,
1367,高雄市交通即時路況,警察局,高雄市政府,警察局,,1,142,204,案件發生時間 案類案件編號 事件地點 通報單位 通報內容 座標X座標Y ,
1368,105年度測速照相桿,警察局,高雄市政府,警察局,,2,16,86,型 式	測  照  地  點	測照方向	管轄分局,
1369,高雄市道路交通事故及處理舉發案件,警察局,高雄市政府,警察局,,1,9,37,交通事故、舉發案件,
1370,高雄任我行,交通局,高雄市政府,交通局,,0,0,6,,
1371,委託辦理身心障礙者職業訓練資訊,勞工局,高雄市政府,勞工局,,1,17,44,105年度委託辦理身心障礙者職業訓練、105年度委託辦理E化實務整合培訓計畫,
1372,各新兵訓練中心郵政信箱及連絡電話,民政局,高雄市政府,民政局,,1,3,28,部隊、駐地、信箱、電話,
1373,徵集訓練期程,民政局,高雄市政府,民政局,,11,26,65,軍種兵科、陸軍、海軍艦艇兵、海軍陸戰隊、空軍、陸軍軍事訓練、海軍陸戰隊軍事訓練、空軍軍事訓練、補充兵、替代役,
1374,大寮區公所醫療服務車停靠站及往返時間表,大寮區公所,高雄市政府,大寮區公所,,1,2,10,大寮區公所醫療服務車停靠站及往返時間表,
1375,高雄市重要統計快報-交通觀光,主計處,高雄市政府,主計處,,1,38,79,高雄市重要統計快報-交通觀光,
1376,高雄市遭難漁船數,海洋局,高雄市政府,海洋局,,2,7,7,統計資料背景說明,
1377,教育百寶箱(僅提供局教職員工使用),,高雄市政府,,,0,0,9,,
1378,高雄市政府處理違反有線廣播電視法案件裁量基準,新聞局,高雄市政府,新聞局,,1,10,23,高雄市政府處理違反有線廣播電視法案件裁量基準,
1379,高雄市傳播媒體-電視媒體現況,新聞局,高雄市政府,新聞局,,2,9,29,高雄市傳播媒體-電視媒體現況,
1380,莫拉克風災重建快報連結網址,新聞局,高雄市政府,新聞局,,1,4,23,莫拉克風災重建快報連結網址,
1381,高雄市颱風豪雨期間開放車輛臨時停放處所一覽表,交通局,高雄市政府,交通局,,3,38,72,"編號,行政區,編號,臨時停車處所,可提供小型車停車位,地址,執行單位,下班後值勤電話,本府負責督導機關",
1382,梓官區公所資料盤點表,梓官區公所,高雄市政府,梓官區公所,,1,3,16,梓官區公所資料盤點表,
1383,高雄市地方總預算附屬單位預算及綜計表,主計處,高雄市政府,主計處,,1,39,75,高雄市地方總預算附屬單位預算及綜計表,
1384,城市發展半年刊,研究發展考核委員會,高雄市政府,研究發展考核委員會,,2,52,128,城市發展半年刊,
1385,59年1200分之1高雄市都市計畫航測地形圖,都市發展局,高雄市政府,都市發展局,,1,7,19,59年1200分之1高雄市都市計畫航測地形圖,
1386,73年1000分之1高雄市都市計畫航測地形圖,都市發展局,高雄市政府,都市發展局,,1,5,20,73年1000分之1高雄市都市計畫航測地形圖,
1387,73年1200分之1高雄市都市計畫航測地形圖,都市發展局,高雄市政府,都市發展局,,1,2,16,73年1200分之1高雄市都市計畫航測地形圖,
1388,73年3000分之1高雄市都市計畫航測地形圖,都市發展局,高雄市政府,都市發展局,,1,0,11,73年3000分之1高雄市都市計畫航測地形圖,
1389,75年3000分之1高雄市都市計畫航測地形圖,都市發展局,高雄市政府,都市發展局,,1,7,22,75年3000分之1高雄市都市計畫航測地形圖,
1390,環景遊高雄,都發局,高雄市政府,都發局,,0,0,3,,
1391,都發局資料盤點表,都市發展局,高雄市政府,都市發展局,,1,14,49,管理單位、資料集名稱、使用對象、資料分類、現況、開放程度,
1392,都市計畫程序中辦理案件進度,都市發展局,高雄市政府,都市發展局,,1,56,145,提供都市計畫程序中辦理案件進度,
1393,高雄市都市更新成果,都市發展局,高雄市政府,都市發展局,,1,70,140,提供高雄市都市更新成果,
1394,高雄市都市計畫主要計畫範圍圖,都市發展局,高雄市政府,都市發展局,,1,112,156,都市計畫主要計畫範圍,
1395,高雄市都市計畫細部計畫範圍圖,都市發展局,高雄市政府,都市發展局,,1,35,73,高雄市都市計畫細部計畫範圍,
1396,高雄市容積移轉台鐵捷運化半徑400M接受基地範圍圖,都市發展局,高雄市政府,都市發展局,,2,15,32,高雄市容積移轉台鐵捷運化半徑400M接受基地範圍,
1397,高雄市容積移轉捷運紅線半徑400M接受基地範圍圖,都市發展局,高雄市政府,都市發展局,,2,9,24,高雄市容積移轉捷運紅線半徑400M接受基地範圍,
1398,高雄市容積移轉捷運橘線半徑400M接受基地範圍圖,都市發展局,高雄市政府,都市發展局,,2,27,33,高雄市容積移轉捷運橘線半徑400M接受基地範圍,
1399,高雄市容積移轉交通轉運中心半徑400M接受基地範圍圖,都市發展局,高雄市政府,都市發展局,,2,14,35,高雄市容積移轉交通轉運中心半徑400M接受基地範圍,
1400,高雄市容積移轉台鐵捷運化半徑800M接受基地範圍圖,都市發展局,高雄市政府,都市發展局,,2,13,26,高雄市容積移轉台鐵捷運化半徑800M接受基地範圍,
