編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
1342,105年桃園市桃園區土地公告現值及公告地價,地政局,桃園市政府,地政局,,,293,,行政區(行政區名稱)，段小段(地段名稱)，地號，公告現值(元/平方公尺)，公告地價(元/平方公尺),
1343,106年桃園市政府各機關編制員額一覽表,人事處,桃園市政府,人事處,,,98,,序號、機關名稱、編制員額,
1344,桃園市政府推展青年志工服務補助作業要點,青年事務局,桃園市政府,青年事務局,,,121,,青年志工服務補助原則如下：(一)短期性方案：      1.服務期間未滿二個月者，申請單位為人民團體、財團法人每年以補助  二案為原則，以學校為申請單位則不在此限。      2.同一學校團隊申請補助，每年以一案為原則。      3.申請方案視方案效益，核給補助額度，最高以新臺幣二萬元為上限。(二)長期性方案：1. 服務期間二個月以上者，每周應至少一次，每次至少二小時。2. 申請方案視方案效益，核給補助額度；其服務二個月以上未滿三個月者，最高以新臺幣四萬元為上限；三個月以上未滿七個月者，最高以新臺幣七萬元為上限；七個月以上者，最高以新臺幣十萬元為上限。(三)每案補助額度以不超過申請計畫總經費百分之八十為原則。(四)弱勢青年、低收入戶青年、原住民青年、新住民青年及新住民二代青年參與比例較高之活動或其他特殊情形經簽奉核准者，得衡酌實際狀況優予補助，不受前三款補助原則之限制。(五)補助經費編列項目單價，依補助經費編列基準表(如附件三) 。,
1345,2016台灣燈會官網Google Analytics分析資料-瀏覽量,研究發展考核委員會,桃園市政府,研究發展考核委員會,,,5,,時間索引、日期範圍、區隔、量化指標,
1346,桃園市住宅用火災警報器示範社區,消防局,桃園市政府,消防局,,,6,,區域別、辦理日期、住宅用火災警報器示範社區、辦理單位,
1347,103年桃園市土地公告現值-龜山,地政局,桃園市政府,地政局,,,3,,行政區(行政區名稱)，段小段(地段名稱)，地號，公告現值(元/平方公尺),
1348,車輛偵測器 動態資料,交通局,桃園市政府,交通局,,,490332,,UpdateTime(資料更新時間)、DeviceID(設備編號)、TimeInterval(時間週期)、TotalOfLane(總車道數)、LaneData(車道資料)、LaneNo(車道編號)、Volume(車流量)、AvgSpeed(平均車速)、AvgOccupancy(平均佔有率)、VehicleType(車種)、VolumeS(小型車流量)、VolumeB(大型車流量)、VolumeM(機車流量),
1349,桃園市政府警察局101~105年桃園分局預算表,警察局,桃園市政府,警察局,,,139,,year(年度，預算所屬年度)、type(預算別，分為歲入來源別及歲出機關別)、breau(機關，預算所屬機關)、art_1(款)、art_2(項)、art_3(目)、art_4(節)、name(名稱，預算名稱)、budget(預算數，單位為新臺幣/元),
1350,104年度桃園之光榮譽榜,教育局,桃園市政府,教育局,,,387,,桃園之光得獎名單(得獎項目、得獎單位),
1351,桃園市105年度青年創業貸款創業輔導課程費用補貼計畫,青年事務局,桃園市政府,青年事務局,,,142,,一、申請資格：(一)年滿20歲至45歲之中華民國國民(以核撥貸款之日期為推算基準)。(二)所經營之事業體，營業地址與稅籍應設於桃園市，並依法辦理公司、商業登記或立案者。(三)通過申貸經濟部中小企業處青年創業及啟動金貸款者(限104年1月1日起通過核定貸款者)。(四)未曾接受中央、本府或其他地方機關創業課程費用補助者。二、補助方式：(一)補貼負責人或出資人3年內所受過政府認可之單位開辦創業輔導相關課程費用。(二)前開創業輔導相關課程，須通過經濟部中小企業處青年創業及啟動金貸款各承貸金融機構認可。(三)創業輔導課程費用每人最高補貼20小時或2學分；同一事業體共同出資人數人提出申請者，以3人為上限，最高補助60小時或6學分。補貼金額每人以新臺幣1萬元為上限，低於1萬元以實支課程費用核補。,
1352,桃園市無痛大腸鏡計畫醫療院所名單,衛生局,桃園市政府,衛生局,,,280,,轄區名稱、機構名稱、地址、電話,
1353,桃園市各區人口年齡層統計,民政局,桃園市政府,民政局,,,1628,,區域別、性別、總計、零歲、一歲、二歲、三歲、四歲、五歲、六歲、七歲、八歲、九歲、十歲、十一歲、十二歲、十三歲、十四歲、十五歲、十六歲、十七歲、十八歲、十九歲、二十歲、二一歲、二二歲、二三歲、二四歲、二五歲、二六歲、二七歲、二八歲、二九歲、三十歲、三一歲、三二歲、三三歲、三四歲、三五歲、三六歲、三七歲、三八歲、三九歲、四十歲、四一歲、四二歲、四三歲、四四歲、四五歲、四六歲、四七歲、四八歲、四九歲、五十歲、五一歲、五二歲、五三歲、五四歲、五五歲、五六歲、五七歲、五八歲、五九歲、六十歲、六一歲、六二歲、六三歲、六四歲、六五歲、六六歲、六七歲、六八歲、六九歲、七十歲、七一歲、七二歲、七三歲、七四歲、七五歲、七六歲、七七歲、七八歲、七九歲、八十歲、八一歲、八二歲、八三歲、八四歲、八五歲、八六歲、八七歲、八八歲、八九歲、九十歲、九一歲、九二歲、九三歲、九四歲、九五歲、九六歲、九七歲、九八歲、九九歲、一百歲以上,
1354,桃園市政府地方稅務局102年度歲入決算表,地方稅務局,桃園市政府,地方稅務局,,,185,,名稱、決算數,
1355,桃園市藥商家數,衛生局,桃園市政府,衛生局,,,160,,區別、藥局、西藥販賣業、中藥販賣業、醫療器材販賣業、藥品製造業、醫療器材製造業、總和,
1356,104年11月份工業和民生用電量,經濟發展局,桃園市政府,經濟發展局,,,106,,淨尖峰供電能力_萬瓩、尖峰負載_萬瓩、備轉容量_萬瓩、備轉容量率_百分比、工業用電_百萬度、民生用電_百萬度,
1357,桃園市政府住宅發展處職員年齡統計報表,都市發展局,桃園市政府,都市發展局,,,181,,合計	二十九以下	三十至三十九	四十至四十九	五十至五十九	六十至六十五	六十六以上	平均年齡	備註,
1358,戶外環境噴藥期程,環境保護局,桃園市政府,環境保護局,,,16,,年度、期程、開始日期、結束日期,
1359,桃園市政府地方稅務局104年度歲入決算表,地方稅務局,桃園市政府,地方稅務局,,,169,,名稱、決算數,
1360,桃園市轄區禁行大貨車路段一覽表,交通局,桃園市政府,交通局,,,53,,一、桃園市轄區禁行大貨車路段一覽表。二、桃園市轄區開放砂石車行駛路段一覽表。,
1361,105年桃園市政府地方稅務局全功能服務櫃臺統計表,地方稅務局,桃園市政府,地方稅務局,,,80,,"服務項目,服務次項目,件數,跨機關件數",
1362,桃園市歷年溺水案件分析,消防局,桃園市政府,消防局,,,40,,年、溺水案件發生數、年度溺斃人數、年度獲救人數、防溺期間發生件數、防溺期間溺斃人數,
1363,桃園市政府勞動局委託辦理106年勞工學苑課程相關資訊,勞動局,桃園市政府,勞動局,,,102,,106年桃園勞工學苑與中原大學、元智大學合作辦理產學合作班「物聯網智慧服務APP程式開發班」及「物聯網科技人才培訓班」各1班，每班招生30人，以發展技術類第二專長為導向，培養工作技能及提升就業優勢，增進產業之競爭力；另辦理大學學分學程班「企業管理微學程」及「組織管理與資訊應用學程」各1班，每班招生30人，以強化專業技能及知能教育為導向，整合教學資源，培育跨領域之專業人才，提升職場競爭力。希望勞工朋友在工作之餘，提供自己進修的機會，充實職場上所需專業知能，豐富生活與技能。另補助因故休學及弱勢在職勞工學分費，以鼓勵因故休學及弱勢在職勞工重回校園完成學業，提昇職場專業知能，增強就業競爭力並保障工作權利為目標。,
1364,桃園市102-104年地價稅累進起點地價及課稅級距表,地方稅務局,桃園市政府,地方稅務局,,,368,,種類、級距、基準地價_元、累進差額_元、稅率,
1365,桃園市爆竹煙火違法取締,消防局,桃園市政府,消防局,,,5,,取締件次_未經許可製造爆竹煙火、取締件次_製造場所不合格、取締件次_儲存場所不合格、取締件次_販賣場所不合格、取締件次_製造或儲存或販賣場所場所未保險、取締件次_販賣無認可標示爆竹煙火、取締件次_消防安全設備不合格、取締件次_兒童施放一般爆竹煙火時未陪同、取締件次_施放專業爆竹煙火未申請、取締件次_專業爆竹煙火運出儲存地點未報備、取締件次_施放專業爆竹煙火未保險、取締件次_違反施放作業及人員資格管理辦法、取締件次_違反施放爆竹煙火自治法規、取締件次_其他違規取締、裁處件次_移送司法機關偵辦、裁處件次_處罰鍰、裁處件次_限期改善、裁處件次_沒入裁處、裁處件次_停業或停工裁處、已收繳罰鍰件次、強制執行件次,
1366,桃園市各區結婚統計,民政局,桃園市政府,民政局,,,3490,,月份區域別、一月、二月、三月、四月、五月、六月、七月、八月、九月、十月、十一月、十二月,
1367,桃園市溪流大圳救溺攔截點位置,消防局,桃園市政府,消防局,,,44,,轄內溪流名稱位置、流經轄內區域、攔截點位置、WGS84經緯度座標_N、WGS84經緯度座標_E、最近或鄰近救援分隊、應攜帶裝備,
1368,附屬單位預算營業基金現金流量綜計表(依現金流量項目分列),主計處,桃園市政府,主計處,,,41,,項目1、項目2、項目3、本年度預算數,
1369,桃園市工商科技園區,經濟發展局,桃園市政府,經濟發展局,,,173,,工業區名稱、地址、電話,
1370,桃園市配電設備,工務局,桃園市政府,工務局,,,801,,"資料庫代碼,開關閥編號,位置X 坐標,位置Y 坐標",
1371,A22站地區區段徵收開發案,地政局,桃園市政府,地政局,,,99,,行政區、地段、地號,
1372,桃園市精神醫療院所,衛生局,桃園市政府,衛生局,,,9,,名稱、地址、電話,
1373,桃園市104年A1道路交通事故-受傷年齡與行動狀態統計,警察局,桃園市政府,警察局,,,96,,age(年齡區間)、status_class(車輛或行人)、status_type(行動狀態)、year(年度)、count(發生件數),
1374,100年桃園市土地公告現值-龜山,地政局,桃園市政府,地政局,,,4,,行政區(行政區名稱)，段小段(地段名稱)，地號，公告現值(元/平方公尺),
1375,附屬單位決算營業基金損益綜計表(依收支科目分列),主計處,桃園市政府,主計處,,,23,,科目1、科目2、科目3、上年度決算數_金額、上年度決算數_百分比、本年度決算數_金額、本年度決算數_百分比、本年度預算數_金額、本年度預算數_百分比、本年度比較增減_金額、本年度比較增減_百分比,
1376,桃園市管河川主要橋樑計畫洪水位,水務局,桃園市政府,水務局,,,153,,"項次,流域,橋梁名稱,斷面位置,計畫洪水位(Q50)",
1377,106年度桃園市金牌水質認證標章名單,衛生局,桃園市政府,衛生局,,,6,,編號、市招名稱、商號地址、電話,
1378,桃園市信用合作社分布,財政局,桃園市政府,財政局,,,186,,年度、行政區別、總社、分社,
1379,附屬單位預算營業基金固定資產建設改良擴充資金來源綜計表,主計處,桃園市政府,主計處,,,38,,機關名稱、計畫名稱、項目、自有資金_營運資金_金額、自有資金_營運資金_百分比、自有資金_出售不適用資產_金額、自有資金_出售不適用資產_百分比、自有資金_增資_金額、自有資金_增資_百分比、自有資金_其他_金額、自有資金_其他_百分比、自有資金_小計_金額、自有資金_小計_百分比、外借資金_國內借款_銀行借款_金額、外借資金_國內借款_銀行借款_百分比、外借資金_國內借款_公司債_金額、外借資金_國內借款_公司債_百分比、外借資金_其他_金額、外借資金_其他_百分比、外借資金_國外借款_金額、外借資金_國外借款_百分比、外借資金_小計_金額、外借資金_小計_百分比、合計_金額、合計_百分比,
